ORDERDATE,SHIPDATE,ORDERNUMBER,ORDERLINENUMBER,PRODUCTCODE,PRODUCTLINE,MSRP,CUSTOMERID,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,QUANTITYORDERED,PRICEEACH,SALES,STATUS
2022-08-04,2022-08-08,10277,1,S12_4675,Classic Cars,115,1006749,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Natividad,Michael,28,100,3127.88,Shipped
2022-08-06,2022-08-10,10278,6,S18_1129,Classic Cars,141,1006807,Signal Gift Stores,Las Vegas,USA,NA,King,Thomas,34,100,4667.86,Shipped
2022-08-06,2022-08-10,10278,2,S18_1589,Classic Cars,124,1006807,Signal Gift Stores,Las Vegas,USA,NA,King,Thomas,23,100,2604.52,Shipped
2022-08-06,2022-08-10,10278,10,S18_1889,Classic Cars,77,1006807,Signal Gift Stores,Las Vegas,USA,NA,King,Thomas,29,90.86,2634.94,Shipped
2022-08-06,2022-08-10,10278,5,S18_1984,Classic Cars,142,1006807,Signal Gift Stores,Las Vegas,USA,NA,King,Thomas,29,100,3754.05,Shipped
2022-08-06,2022-08-10,10278,3,S18_2870,Classic Cars,132,1006807,Signal Gift Stores,Las Vegas,USA,NA,King,Thomas,39,100,4324.32,Shipped
2022-08-06,2022-08-10,10278,7,S18_3232,Classic Cars,169,1006807,Signal Gift Stores,Las Vegas,USA,NA,King,Thomas,42,100,6401.22,Shipped
2022-08-06,2022-08-10,10278,4,S18_3685,Classic Cars,141,1006807,Signal Gift Stores,Las Vegas,USA,NA,King,Thomas,31,100,4116.8,Shipped
2022-08-06,2022-08-10,10278,1,S24_1628,Classic Cars,50,1006807,Signal Gift Stores,Las Vegas,USA,NA,King,Thomas,35,45.28,1584.8,Shipped
2022-08-06,2022-08-10,10278,8,S24_2972,Classic Cars,37,1006807,Signal Gift Stores,Las Vegas,USA,NA,King,Thomas,31,38.89,1205.59,Shipped
2022-08-06,2022-08-10,10278,9,S24_3856,Classic Cars,140,1006807,Signal Gift Stores,Las Vegas,USA,NA,King,Thomas,25,100,3159.75,Shipped
2022-08-08,2022-08-12,10142,12,S12_1108,Classic Cars,207,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,33,100,8023,Shipped
2022-08-08,2022-08-12,10142,13,S12_3148,Classic Cars,151,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,33,100,4985.64,Shipped
2022-08-08,2022-08-12,10142,11,S12_3891,Classic Cars,173,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,46,100,9471,Shipped
2022-08-08,2022-08-12,10142,8,S18_3140,Vintage Cars,136,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,47,100,6034.33,Shipped
2022-08-08,2022-08-12,10142,10,S18_3259,Trains,100,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,22,97.81,2151.82,Shipped
2022-08-08,2022-08-12,10142,15,S18_4027,Classic Cars,143,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,24,100,3791.52,Shipped
2022-08-08,2022-08-12,10142,7,S18_4522,Vintage Cars,87,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,24,70.22,1685.28,Shipped
2022-08-08,2022-08-12,10142,6,S24_2011,Ships,122,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,33,100,3366,Shipped
2022-08-08,2022-08-12,10142,1,S24_3151,Vintage Cars,88,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,49,98.25,4814.25,Shipped
2022-08-08,2022-08-12,10142,16,S32_3207,Trains,62,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,42,74.57,3131.94,Shipped
2022-08-08,2022-08-12,10142,14,S50_1514,Trains,58,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,42,49.79,2091.18,Shipped
2022-08-08,2022-08-12,10142,2,S700_1138,Ships,66,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,41,64,2624,Shipped
2022-08-08,2022-08-12,10142,9,S700_1938,Ships,86,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,43,84.01,3612.43,Shipped
2022-08-08,2022-08-12,10142,3,S700_3505,Ships,100,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,21,100,2334.99,Shipped
2022-08-08,2022-08-12,10142,4,S700_3962,Ships,99,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,38,85.41,3245.58,Shipped
2022-08-08,2022-08-12,10142,5,S72_3212,Ships,54,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,39,44.23,1724.97,Shipped
2022-08-09,2022-08-13,10279,1,S18_4933,Classic Cars,71,1006746,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Michael,26,60.58,1575.08,Shipped
2022-08-09,2022-08-13,10279,5,S24_1046,Classic Cars,73,1006746,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Michael,32,74.96,2398.72,Shipped
2022-08-09,2022-08-13,10279,3,S24_2766,Classic Cars,90,1006746,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Michael,49,79.97,3918.53,Shipped
2022-08-09,2022-08-13,10279,2,S24_2887,Classic Cars,117,1006746,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Michael,48,100,5580.96,Shipped
2022-08-09,2022-08-13,10279,4,S24_3191,Classic Cars,85,1006746,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Michael,33,71.06,2344.98,Shipped
2022-08-09,2022-08-13,10279,6,S24_3432,Classic Cars,107,1006746,Euro Shopping Channel,Madrid,Spain,EMEA,Freyre,Michael,48,100,6168,Shipped
2022-08-10,2022-08-14,10143,15,S10_4757,Classic Cars,136,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,49,100,5597.76,Shipped
2022-08-10,2022-08-14,10143,7,S18_1662,Planes,157,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,32,100,5248,Shipped
2022-08-10,2022-08-14,10143,13,S18_3029,Ships,86,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,46,74.84,3442.64,Shipped
2022-08-10,2022-08-14,10143,12,S18_3856,Vintage Cars,105,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,34,100,3455.76,Shipped
2022-08-10,2022-08-14,10143,8,S24_2841,Planes,68,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,27,60.97,1646.19,Shipped
2022-08-10,2022-08-14,10143,9,S24_3420,Vintage Cars,65,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,33,77.59,2560.47,Shipped
2022-08-10,2022-08-14,10143,14,S24_3816,Vintage Cars,83,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,23,80.51,1851.73,Shipped
2022-08-10,2022-08-14,10143,6,S24_3949,Planes,68,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,28,66.19,1853.32,Shipped
2022-08-10,2022-08-14,10143,1,S50_1341,Vintage Cars,43,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,34,36.66,1246.44,Shipped
2022-08-10,2022-08-14,10143,2,S700_1691,Planes,91,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,36,100,3945.96,Shipped
2022-08-10,2022-08-14,10143,11,S700_2047,Ships,90,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,26,100,2612.48,Shipped
2022-08-10,2022-08-14,10143,4,S700_2466,Planes,99,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,26,82.77,2152.02,Shipped
2022-08-10,2022-08-14,10143,16,S700_2610,Ships,72,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,31,85.29,2643.99,Shipped
2022-08-10,2022-08-14,10143,3,S700_3167,Planes,80,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,28,96,2688,Shipped
2022-08-10,2022-08-14,10143,5,S700_4002,Planes,74,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,34,85.87,2919.58,Shipped
2022-08-10,2022-08-14,10143,10,S72_1253,Planes,49,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,37,50.65,1874.05,Shipped
2022-08-13,2022-08-17,10144,1,S32_4289,Vintage Cars,68,1006813,Royale Belge,Charleroi,Belgium,EMEA,Cartrain,Leslie,20,81.86,1637.2,Shipped
2022-08-17,2022-08-21,10280,2,S10_1949,Classic Cars,214,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,34,100,8015,Shipped
2022-08-17,2022-08-21,10280,1,S18_1097,Trucks and Buses,116,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,24,100,2800.08,Shipped
2022-08-17,2022-08-21,10280,9,S18_1342,Vintage Cars,102,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,50,100,5239.5,Shipped
2022-08-17,2022-08-21,10280,8,S18_1367,Vintage Cars,53,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,27,57.68,1557.36,Shipped
2022-08-17,2022-08-21,10280,16,S18_1749,Vintage Cars,170,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,26,100,3668.6,Shipped
2022-08-17,2022-08-21,10280,15,S18_2248,Vintage Cars,60,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,25,62.96,1574,Shipped
2022-08-17,2022-08-21,10280,13,S18_2325,Vintage Cars,127,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,37,100,4750.8,Shipped
2022-08-17,2022-08-21,10280,10,S18_2795,Vintage Cars,168,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,22,100,4455,Shipped
2022-08-17,2022-08-21,10280,3,S18_2949,Vintage Cars,101,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,46,100,5126.24,Shipped
2022-08-17,2022-08-21,10280,5,S18_2957,Vintage Cars,62,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,43,68.71,2954.53,Shipped
2022-08-17,2022-08-21,10280,4,S18_3136,Vintage Cars,104,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,29,100,3006.43,Shipped
2022-08-17,2022-08-21,10280,7,S18_3320,Vintage Cars,99,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,34,100,3474.46,Shipped
2022-08-17,2022-08-21,10280,17,S18_4409,Vintage Cars,92,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,35,100,3704.05,Shipped
2022-08-17,2022-08-21,10280,12,S24_1937,Vintage Cars,33,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,20,28.88,577.6,Shipped
2022-08-17,2022-08-21,10280,11,S24_2022,Vintage Cars,44,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,45,47.49,2137.05,Shipped
2022-08-17,2022-08-21,10280,14,S24_3969,Vintage Cars,41,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,33,41.85,1381.05,Shipped
2022-08-17,2022-08-21,10280,6,S24_4258,Vintage Cars,97,1006759,Amica Models & Co.,Torino,Italy,EMEA,Accorti,Michael,21,78.89,1656.69,Shipped
2022-08-19,2022-08-23,10281,9,S10_4962,Classic Cars,147,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,44,100,7021,Shipped
2022-08-19,2022-08-23,10281,13,S12_1666,Trucks and Buses,136,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,25,100,2938.5,Shipped
2022-08-19,2022-08-23,10281,1,S12_4473,Trucks and Buses,118,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,41,100,5247.18,Shipped
2022-08-19,2022-08-23,10281,4,S18_2319,Trucks and Buses,122,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,48,100,5773.44,Shipped
2022-08-19,2022-08-23,10281,7,S18_2432,Trucks and Buses,60,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,29,57.73,1674.17,Shipped
2022-08-19,2022-08-23,10281,5,S18_3232,Classic Cars,169,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,25,100,4191.25,Shipped
2022-08-19,2022-08-23,10281,10,S18_4600,Trucks and Buses,121,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,25,99.29,2482.25,Shipped
2022-08-19,2022-08-23,10281,14,S18_4668,Vintage Cars,50,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,44,59.87,2634.28,Shipped
2022-08-19,2022-08-23,10281,6,S24_2300,Trucks and Buses,127,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,25,100,2779.5,Shipped
2022-08-19,2022-08-23,10281,2,S24_2840,Classic Cars,35,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,20,40.66,813.2,Shipped
2022-08-19,2022-08-23,10281,8,S32_1268,Trucks and Buses,96,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,29,82.83,2402.07,Shipped
2022-08-19,2022-08-23,10281,3,S32_2509,Trucks and Buses,54,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,31,55.19,1710.89,Shipped
2022-08-19,2022-08-23,10281,12,S32_3522,Trucks and Buses,64,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,36,77.57,2792.52,Shipped
2022-08-19,2022-08-23,10281,11,S700_2824,Classic Cars,101,1006741,Diecast Classics Inc.,Allentown,USA,NA,Yu,Julie,27,85.98,2321.46,Shipped
2022-08-20,2022-08-24,10283,6,S10_4757,Classic Cars,136,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,25,100,2992,Shipped
2022-08-20,2022-08-24,10282,5,S12_1108,Classic Cars,207,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,41,100,7071,Shipped
2022-08-20,2022-08-24,10282,6,S12_3148,Classic Cars,151,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,27,100,4364.82,Shipped
2022-08-20,2022-08-24,10282,4,S12_3891,Classic Cars,173,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,24,100,3778.8,Shipped
2022-08-20,2022-08-24,10282,13,S18_2238,Classic Cars,163,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,23,100,3238.63,Shipped
2022-08-20,2022-08-24,10283,4,S18_3029,Ships,86,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,21,98.06,2059.26,Shipped
2022-08-20,2022-08-24,10282,1,S18_3140,Vintage Cars,136,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,43,100,6695.53,Shipped
2022-08-20,2022-08-24,10282,3,S18_3259,Trains,100,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,36,100,4174.92,Shipped
2022-08-20,2022-08-24,10283,3,S18_3856,Vintage Cars,105,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,46,100,5795.54,Shipped
2022-08-20,2022-08-24,10282,8,S18_4027,Classic Cars,143,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,31,100,4674.8,Shipped
2022-08-20,2022-08-24,10283,14,S18_4522,Vintage Cars,87,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,34,100,3580.88,Shipped
2022-08-20,2022-08-24,10282,11,S24_1444,Classic Cars,57,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,29,46.82,1357.78,Shipped
2022-08-20,2022-08-24,10283,13,S24_2011,Ships,122,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,42,100,5316.36,Shipped
2022-08-20,2022-08-24,10283,8,S24_3151,Vintage Cars,88,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,34,92.94,3159.96,Shipped
2022-08-20,2022-08-24,10283,5,S24_3816,Vintage Cars,83,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,33,72.96,2407.68,Shipped
2022-08-20,2022-08-24,10282,10,S24_4048,Classic Cars,118,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,39,100,4797.39,Shipped
2022-08-20,2022-08-24,10282,9,S32_3207,Trains,62,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,36,59.65,2147.4,Shipped
2022-08-20,2022-08-24,10282,12,S50_1392,Trucks and Buses,115,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,38,100,4310.72,Shipped
2022-08-20,2022-08-24,10282,7,S50_1514,Trains,58,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,37,66.78,2470.86,Shipped
2022-08-20,2022-08-24,10283,9,S700_1138,Ships,66,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,45,78.67,3540.15,Shipped
2022-08-20,2022-08-24,10282,2,S700_1938,Ships,86,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,43,86.61,3724.23,Shipped
2022-08-20,2022-08-24,10283,2,S700_2047,Ships,90,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,20,94.14,1882.8,Shipped
2022-08-20,2022-08-24,10283,7,S700_2610,Ships,72,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,47,65.77,3091.19,Shipped
2022-08-20,2022-08-24,10283,10,S700_3505,Ships,100,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,22,88.15,1939.3,Shipped
2022-08-20,2022-08-24,10283,11,S700_3962,Ships,99,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,38,89.38,3396.44,Shipped
2022-08-20,2022-08-24,10283,1,S72_1253,Planes,49,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,43,57.61,2477.23,Shipped
2022-08-20,2022-08-24,10283,12,S72_3212,Ships,54,1006780,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Lincoln,Tony,33,51.32,1693.56,Shipped
2022-08-21,2022-08-25,10284,11,S18_1662,Planes,157,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,45,100,5747.85,Shipped
2022-08-21,2022-08-25,10284,1,S18_2581,Planes,84,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,31,71.81,2226.11,Shipped
2022-08-21,2022-08-25,10284,3,S24_1785,Planes,109,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,22,100,2310.88,Shipped
2022-08-21,2022-08-25,10284,12,S24_2841,Planes,68,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,30,73.99,2219.7,Shipped
2022-08-21,2022-08-25,10284,13,S24_3420,Vintage Cars,65,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,39,71.67,2795.13,Shipped
2022-08-21,2022-08-25,10284,10,S24_3949,Planes,68,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,21,55.96,1175.16,Shipped
2022-08-21,2022-08-25,10284,2,S24_4278,Planes,72,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,21,71,1491,Shipped
2022-08-21,2022-08-25,10284,4,S32_4289,Vintage Cars,68,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,50,81.86,4093,Shipped
2022-08-21,2022-08-25,10284,5,S50_1341,Vintage Cars,43,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,33,51.93,1713.69,Shipped
2022-08-21,2022-08-25,10284,6,S700_1691,Planes,91,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,24,83.12,1994.88,Shipped
2022-08-21,2022-08-25,10284,8,S700_2466,Planes,99,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,45,100,4576.95,Shipped
2022-08-21,2022-08-25,10284,7,S700_3167,Planes,80,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,25,69.6,1740,Shipped
2022-08-21,2022-08-25,10284,9,S700_4002,Planes,74,1006808,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Klaeboe,Thomas,32,64.41,2061.12,Shipped
2022-08-25,2022-08-29,10145,6,S10_1678,Motorcycles,95,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,45,83.26,3746.7,Shipped
2022-08-25,2022-08-29,10145,9,S10_2016,Motorcycles,118,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,37,100,5192.95,Shipped
2022-08-25,2022-08-29,10145,8,S10_4698,Motorcycles,193,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,33,100,5176.38,Shipped
2022-08-25,2022-08-29,10145,5,S12_2823,Motorcycles,150,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,49,100,8340,Shipped
2022-08-25,2022-08-29,10145,14,S18_2581,Planes,84,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,30,85.32,2559.6,Shipped
2022-08-25,2022-08-29,10145,10,S18_2625,Motorcycles,60,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,30,49.67,1490.1,Shipped
2022-08-25,2022-08-29,10145,7,S24_1578,Motorcycles,112,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,43,95.8,4119.4,Shipped
2022-08-25,2022-08-29,10145,16,S24_1785,Planes,109,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,40,87.54,3501.6,Shipped
2022-08-25,2022-08-29,10145,11,S24_2000,Motorcycles,76,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,47,83.03,3902.41,Shipped
2022-08-25,2022-08-29,10145,3,S24_2360,Motorcycles,69,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,27,60.95,1645.65,Shipped
2022-08-25,2022-08-29,10145,15,S24_4278,Planes,72,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,33,84.77,2797.41,Shipped
2022-08-25,2022-08-29,10145,12,S32_1374,Motorcycles,99,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,33,93.9,3098.7,Shipped
2022-08-25,2022-08-29,10145,1,S32_2206,Motorcycles,40,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,31,35.8,1109.8,Shipped
2022-08-25,2022-08-29,10145,4,S32_4485,Motorcycles,102,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,27,100,3251.34,Shipped
2022-08-25,2022-08-29,10145,2,S50_4713,Motorcycles,81,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,38,81.36,3091.68,Shipped
2022-08-25,2022-08-29,10145,13,S700_2834,Planes,118,1006726,Toys4GrownUps.com,Pasadena,USA,NA,Young,Kwai,20,100,2752.6,Shipped
2022-08-27,2022-08-31,10285,6,S10_1678,Motorcycles,95,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,36,100,4099.68,Shipped
2022-08-27,2022-08-31,10285,9,S10_2016,Motorcycles,118,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,47,100,6484.59,Shipped
2022-08-27,2022-08-31,10285,8,S10_4698,Motorcycles,193,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,27,100,5438.07,Shipped
2022-08-27,2022-08-31,10285,5,S12_2823,Motorcycles,150,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,49,100,6863.92,Shipped
2022-08-27,2022-08-31,10285,10,S18_2625,Motorcycles,60,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,20,49.06,981.2,Shipped
2022-08-27,2022-08-31,10285,7,S24_1578,Motorcycles,112,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,34,100,3716.88,Shipped
2022-08-27,2022-08-31,10285,11,S24_2000,Motorcycles,76,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,39,70.08,2733.12,Shipped
2022-08-27,2022-08-31,10285,3,S24_2360,Motorcycles,69,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,38,59.56,2263.28,Shipped
2022-08-27,2022-08-31,10285,12,S32_1374,Motorcycles,99,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,37,98.89,3658.93,Shipped
2022-08-27,2022-08-31,10285,1,S32_2206,Motorcycles,40,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,37,41.03,1518.11,Shipped
2022-08-27,2022-08-31,10285,4,S32_4485,Motorcycles,102,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,26,100,2600.26,Shipped
2022-08-27,2022-08-31,10285,2,S50_4713,Motorcycles,81,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,39,78.92,3077.88,Shipped
2022-08-27,2022-08-31,10285,13,S700_2834,Planes,118,1006738,Marta's Replicas Co.,Cambridge,USA,NA,Hernandez,Kwai,45,100,5392.8,Shipped
2022-08-28,2022-09-01,10286,1,S18_3782,Motorcycles,62,1006785,"La Corne D'abondance, Co.",Paris,France,EMEA,Bertrand,Tony,38,57.2,2173.6,Shipped
2022-08-30,2022-09-03,10287,12,S12_1099,Classic Cars,194,1006792,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Tony,21,100,3432.24,Shipped
2022-08-30,2022-09-03,10287,10,S12_3380,Classic Cars,117,1006792,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Tony,45,100,4756.5,Shipped
2022-08-30,2022-09-03,10287,13,S12_3990,Classic Cars,79,1006792,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Tony,41,69.43,2846.63,Shipped
2022-08-30,2022-09-03,10287,9,S12_4675,Classic Cars,115,1006792,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Tony,23,100,2675.13,Shipped
2022-08-30,2022-09-03,10287,4,S18_1129,Classic Cars,141,1006792,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Tony,41,100,6499.32,Shipped
2022-08-30,2022-09-03,10287,8,S18_1889,Classic Cars,77,1006792,"Vida Sport, Ltd",Gensve,Switzerland,EMEA,Holz,Tony,44,82.39,3625.16,Shipped
